date,temp,s
2021-05-10,18.3,39.8
2021-05-11,19.4,55.8
2021-05-12,22.2,48.5
2021-05-13,22.5,62.8
2021-05-14,23,66.8
2021-05-15,21.6,96.1
2021-05-16,20.8,99
2021-05-17,15.9,98.1
2021-05-18,18.1,82.1
2021-05-19,21.2,63.3
2021-05-20,16.5,93.4
2021-05-21,16.4,82.1
2021-05-22,19.3,67.3
2021-05-23,22,66.4
2021-05-24,19.9,68.9
2021-05-25,17.6,62.1
2021-05-26,18.3,59.8
2021-05-27,16.8,84.9
2021-05-28,17.9,80.6
2021-05-29,19.4,68.8
2021-05-30,22.1,49.1
2021-05-31,23.7,43
2021-06-01,23.5,51.3
2021-06-02,23.4,61
2021-06-03,19.8,92.6
2021-06-04,20,67.1
2021-06-05,20.9,81.1
2021-06-06,22.8,61.6
2021-06-07,24.1,56.3
2021-06-08,25.5,57.5
2021-06-09,26,61.5
2021-06-10,23.6,70.8
2021-06-11,24.3,84.4
2021-06-12,25.1,83.4
2021-06-13,23.9,83.8
2021-06-14,23.4,82.3
2021-06-15,20.9,93.8
2021-06-16,23.4,76.9
2021-06-17,22.4,82.9
2021-06-18,21.3,97.4
2021-06-19,23.1,80
2021-06-20,24,64.8
2021-06-21,25.1,55.4
2021-06-22,24.3,70
2021-06-23,23,81.1
2021-06-24,23,79.6
2021-06-25,23.4,81.1
2021-06-26,23.9,79.3
2021-06-27,24.7,76.4
2021-06-28,22.8,91.3
2021-06-29,23.2,88.3
2021-06-30,23.9,84.6
2021-07-01,25.7,77.6
2021-07-02,26.1,81.8
2021-07-03,23.7,93.9
2021-07-04,23.1,96.6
2021-07-05,21.9,98.6
2021-07-06,23.1,99
2021-07-07,25.2,99
2021-07-08,25.6,96.9
2021-07-09,25.8,94.4
2021-07-10,26.4,90.9
2021-07-11,27.2,90.5
2021-07-12,28.1,87.5
2021-07-13,28.4,81.5
2021-07-14,28.2,84.8
2021-07-15,28.7,78.4
2021-07-16,25.9,92.5
2021-07-17,26.2,82.1
2021-07-18,27.3,77.8
2021-07-19,27.8,78.4
2021-07-20,27.7,81.5
2021-07-21,29,74.6
2021-07-22,28.7,70.5
2021-07-23,28.7,70.9
2021-07-24,29.1,68.3
2021-07-25,29,61.5
2021-07-26,28.3,67.3
2021-07-27,28.3,67.9
2021-07-28,28.9,71.9
2021-07-29,29,72.9
2021-07-30,28.1,77.5
2021-07-31,29.1,80.1
2021-08-01,28.2,86.3
2021-08-02,26.9,96.1
2021-08-03,27,90.5
2021-08-04,28.6,79.5
2021-08-05,28.8,79.3
2021-08-06,26.6,85
2021-08-07,27.8,79.1
2021-08-08,26,91
2021-08-09,27.2,81.3
2021-08-10,27.6,80.6
2021-08-11,26.5,83.1
2021-08-12,26.3,84.8
2021-08-13,25.6,90
2021-08-14,24.3,88.9
2021-08-15,24.7,87.5
2021-08-16,25.7,79.5
2021-08-17,25.5,73.9
2021-08-18,22.7,93.4
2021-08-19,22.7,90.6
2021-08-20,24.8,84
2021-08-21,24.5,98
2021-08-22,25.8,89.5
2021-08-23,24.1,98.8
2021-08-24,25.2,98.8
2021-08-25,25.2,97.9
2021-08-26,26.3,82.4
2021-08-27,23.5,98.9
2021-08-28,25.1,84.3
2021-08-29,25.5,97.8
2021-08-30,25.5,91
2021-08-31,26.5,89.5
2021-09-01,24.5,97.4
2021-09-02,21.6,98.4
2021-09-03,22.4,94.1
2021-09-04,23.4,88.6
2021-09-05,21.6,91.1
2021-09-06,21.2,93.3
2021-09-07,22.4,94.4
2021-09-08,22.7,84.4
2021-09-09,23.1,84.5
2021-09-10,23.1,93
2021-09-11,24.9,83.9
2021-09-12,24.8,83.3
2021-09-13,24.2,69.8
2021-09-14,22.5,85.1
2021-09-15,24.1,64.1
2021-09-16,21.3,82.5
2021-09-17,23.2,86.5
2021-09-18,23.3,81.8
2021-09-19,23.5,77.1
2021-09-20,23.9,78.6
2021-09-21,22.5,92.9
2021-09-22,23.2,84.8
2021-09-23,21.5,72.6
2021-09-24,20.9,76.6
2021-09-25,21.9,79.8
2021-09-26,22.2,78
2021-09-27,23,73.8
2021-09-28,22.7,83.8
2021-09-29,22.7,97.8
2021-09-30,23.5,67.9
2021-10-01,22,88
2021-10-02,22.8,84.1
2021-10-03,23.7,77.8
2021-10-04,25.5,83
2021-10-05,24.4,84.1
2021-10-06,23.9,81.5
2021-10-07,22.2,91.8
2021-10-08,22.3,93.3
2021-10-09,24.7,80.4
2021-10-10,24.1,90.6
2021-10-11,15.9,98.8
2021-10-12,17.4,98.9
2021-10-13,20.1,90.6
2021-10-14,21.8,85.4
2021-10-15,19.4,88
2021-10-16,13.6,70.8
2021-10-17,8.2,43
2021-10-18,11.4,53.1
2021-10-19,11.9,77.8
2021-10-20,10.5,64
2021-10-21,11.3,71.3
2021-10-22,11.6,61.1
2021-10-23,12.6,59.4
2021-10-24,13,62.5
2021-10-25,13.1,70.8
2021-10-26,13.6,69.1
2021-10-27,14.1,71.6
2021-10-28,13.8,61.8
2021-10-29,15.1,66.4
2021-10-30,13.9,75.9
2021-10-31,14.7,75.6
2021-11-01,14.5,80
2021-11-02,12.1,79
2021-11-03,12.2,72.4
2021-11-04,13.9,78.5
2021-11-05,13.7,72.9
2021-11-06,15.7,58.5
2021-11-07,16.6,61.4
2021-11-08,11.6,82.1
2021-11-09,8.4,79.1
2021-11-10,7.8,94.4
2021-11-11,8.1,94.9
2021-11-12,7,90.4
2021-11-13,9.1,85.9
2021-11-14,10.3,83.5
2021-11-15,10.8,82.9
2021-11-16,10.6,69.8
2021-11-17,9.5,72.3
2021-11-18,10.5,79.1
2021-11-19,11.5,87.1
2021-11-20,10.9,91.8
2021-11-21,12.3,91.4
2021-11-22,7.3,73.6
2021-11-23,4,97
2021-11-24,8.3,76.4
2021-11-25,9.8,73.3
2021-11-26,7.6,60.1
2021-11-27,7,60
2021-11-28,7.7,60.8
2021-11-29,8.9,69.6
2021-11-30,8.7,86.5
2021-12-01,2.4,81.1
2021-12-02,4.2,67.9
2021-12-03,5.9,76.5
2021-12-04,4.7,67.4
2021-12-05,5.4,72.1
2021-12-06,8.3,77.8
2021-12-07,8,75.1
2021-12-08,8.1,71.8
2021-12-09,8.3,77.4
2021-12-10,9.9,86.6
2021-12-11,8.6,81.8
2021-12-12,6.3,69.8
2021-12-13,1,50.9
2021-12-14,3.5,66
2021-12-15,7.5,82.3
2021-12-16,7.8,92
2021-12-17,0.2,79
2021-12-18,-2.3,68.5
2021-12-19,3.3,74.3
2021-12-20,6.1,74.8
2021-12-21,7,82.9
2021-12-22,5.8,58
2021-12-23,5.4,53.4
2021-12-24,3.7,68.8
2021-12-25,-3.8,63.5
2021-12-26,-5.2,53.6
2021-12-27,-2.1,65.9
2021-12-28,3.3,69.3
2021-12-29,4.5,70.4
2021-12-30,1.9,67.1
2021-12-31,-1.9,62.5
2021-01-01,0.3,51.8
2021-01-02,1.3,41.4
2021-01-03,0.1,31
2021-01-04,3,40.9
2021-01-05,3,38.6
2021-01-06,-1.7,37.6
2021-01-07,-6.1,33.8
2021-01-08,-8.2,35
2021-01-09,-5.9,38.6
2021-01-10,-2.3,45.4
2021-01-11,0.2,50
2021-01-12,1.4,46.8
2021-01-13,7.1,52.9
2021-01-14,8.9,53.4
2021-01-15,11.9,65.1
2021-01-16,5.7,34.6
2021-01-17,-0.5,28.6
2021-01-18,1.1,52.1
2021-01-19,0.2,37.3
2021-01-20,5.4,60.5
2021-01-21,8.9,69.5
2021-01-22,10.1,93.4
2021-01-23,10.4,76.8
2021-01-24,9.2,63
2021-01-25,9.3,64.1
2021-01-26,7.7,83
2021-01-27,7.4,49.1
2021-01-28,4.4,46.1
2021-01-29,-2.6,30.5
2021-01-30,3.1,47
2021-01-31,8.7,46.4
2021-02-01,10,82.8
2021-02-02,2.3,31.4
2021-02-03,0.7,42.8
2021-02-04,5.1,37.5
2021-02-05,5.3,33
2021-02-06,9.5,54.3
2021-02-07,10.1,53.1
2021-02-08,3.2,21.9
2021-02-09,2.8,28.6
2021-02-10,6.6,33.8
2021-02-11,8.3,56.3
2021-02-12,10.7,59.1
2021-02-13,12.6,52.6
2021-02-14,11.9,92.6
2021-02-15,8.1,57.4
2021-02-16,2,40.1
2021-02-17,-3.2,32.4
2021-02-18,-2.4,40.5
2021-02-19,4.3,44.1
2021-02-20,11.8,66.4
2021-02-21,14.6,58.6
2021-02-22,15.2,57.6
2021-02-23,8.4,33.1
2021-02-24,7.8,46.5
2021-02-25,8.8,69.6
2021-02-26,9.1,69.8
2021-02-27,7.4,60
2021-02-28,10.5,71.9
2021-03-01,12.4,90.3
2021-03-02,4.5,71.3
2021-03-03,6.1,58.3
2021-03-04,9.2,77.3
2021-03-05,12.5,81.1
2021-03-06,8.1,71.5
2021-03-07,6.5,65.8
2021-03-08,8.4,63.8
2021-03-09,9.7,61.3
2021-03-10,10.3,49.9
2021-03-11,11.5,66.5
2021-03-12,10,86
2021-03-13,10.9,64
2021-03-14,12.3,61
2021-03-15,12.9,65.6
2021-03-16,15.2,75.4
2021-03-17,11.4,61.3
2021-03-18,11.4,64.5
2021-03-19,12.1,60.4
2021-03-20,10.9,89.1
2021-03-21,10.1,53.6
2021-03-22,8.2,32.6
2021-03-23,10.7,45.6
2021-03-24,12.8,58.8
2021-03-25,14.7,49
2021-03-26,15.8,48.1
2021-03-27,14.8,77.1
2021-03-28,15.5,72.8
2021-03-29,15.1,54
2021-03-30,14.5,38.6
2021-03-31,13.9,61
2021-04-01,14.3,54.4
2021-04-02,15.7,65.3
2021-04-03,16.4,84.9
2021-04-04,10.8,80.8
2021-04-05,11.1,48.5
2021-04-06,12.8,51.1
2021-04-07,15.9,44.8
2021-04-08,14,58.8
2021-04-09,12,60.1
2021-04-10,11,56.5
2021-04-11,13.7,58.1
2021-04-12,14.2,84.4
2021-04-13,16.4,60.6
2021-04-14,10.7,47.8
2021-04-15,12.6,43.4
2021-04-16,14.7,70.9
2021-04-17,15.1,46.4
2021-04-18,12,45.3
2021-04-19,15,38.4
2021-04-20,17.6,30.5
2021-04-21,18.6,44.3
2021-04-22,19.7,35.9
2021-04-23,17,45.3
2021-04-24,15.7,64.4
2021-04-25,15.1,59.4
2021-04-26,13.6,53.4
2021-04-27,15.1,70
2021-04-28,17.1,74.1
2021-04-29,17.3,57.4
2021-04-30,16.8,51.8
2021-05-01,12.2,69
2021-05-02,12.6,62.6
2021-05-03,15.5,60.6
2021-05-04,16.4,85
2021-05-05,18.5,47.6
2021-05-06,17.1,32.9
2021-05-07,17.4,65.1
2021-05-08,17,46.6
2021-05-09,17.9,48.1
2021-05-10,17.5,49.5
2021-05-11,16.4,55
2021-05-12,18.5,58
2021-05-13,19.7,62.1
2021-05-14,19.4,73.9
2021-05-15,18.8,94.8
2021-05-16,19.3,97.6
2021-05-17,14.7,96.6
2021-05-18,16.1,93.6
2021-05-19,19.3,74.4
2021-05-20,16.9,90.5
2021-05-21,18.4,70.5
2021-05-22,19,68
2021-05-23,21.5,67.9
2021-05-24,18.8,77
2021-05-25,19.9,44.8
2021-05-26,17.9,47.4
2021-05-27,16.9,84.4
2021-05-28,17.6,80.4
2021-05-29,18.7,65.1
2021-05-30,19.8,65.9
2021-05-31,20.3,63
2021-06-01,21.2,57.6
2021-06-02,21.4,64.5
2021-06-03,19.2,91.8
2021-06-04,20.7,65.8
2021-06-05,20.2,73.3
2021-06-06,20.9,74.6
2021-06-07,21.6,68.5
2021-06-08,23,65.4
2021-06-09,23.1,56.5
2021-06-10,22.4,71.6
2021-06-11,20.8,94.4
2021-06-12,20.9,98.4
2021-06-13,22.8,89.1
2021-06-14,22.4,85.6
2021-06-15,20.8,90.1
2021-06-16,20,86.6
2021-06-17,19.9,83.5
2021-06-18,20,91
2021-06-19,22.9,73.1
2021-06-20,23,72.9
2021-06-21,23.9,61.6
2021-06-22,21.3,71.8
2021-06-23,21.1,73.8
2021-06-24,21.7,74.6
2021-06-25,22.2,77.1
2021-06-26,23,75.4
2021-06-27,23.8,69.6
2021-06-28,24.1,70.9
2021-06-29,23.5,73.8
2021-06-30,23.9,73
2021-07-01,24.8,66.8
2021-07-02,24.7,69.6
2021-07-03,22.9,88.1
2021-07-04,23.9,87.5
2021-07-05,22.7,91
2021-07-06,23.4,96.3
2021-07-07,23.7,95.8
2021-07-08,23.7,92.3
2021-07-09,24.4,90.6
2021-07-10,25.3,84.9
2021-07-11,26.2,84.6
2021-07-12,27.2,83.6
2021-07-13,27,85.9
2021-07-14,27.5,84.6
2021-07-15,27.3,83
2021-07-16,27,79.4
2021-07-17,25.5,80.4
2021-07-18,26.3,78.9
2021-07-19,26.8,80.8
2021-07-20,28.4,69
2021-07-21,27.9,70.9
2021-07-22,28,73
2021-07-23,27.8,74.9
2021-07-24,28.1,72.6
2021-07-25,27.9,72.3
2021-07-26,28.1,70.3
2021-07-27,28.1,74.1
2021-07-28,27.9,73.1
2021-07-29,28.1,71
2021-07-30,27.8,74.3
2021-07-31,28,84.1
2021-08-01,29.1,80.5
2021-08-02,29,76.5
2021-08-03,28,75.8
2021-08-04,29.4,70.5
2021-08-05,29.8,73.4
2021-08-06,30.4,71.8
2021-08-07,29.7,72.5
2021-08-08,25.3,90.4
2021-08-09,26.3,77.9
2021-08-10,26.2,78.9
2021-08-11,26,82.4
2021-08-12,26.3,80.5
2021-08-13,25,84.8
2021-08-14,23.6,86.5
2021-08-15,24.7,77.1
2021-08-16,25,73.4
2021-08-17,22.8,87.3
2021-08-18,23.4,82.1
2021-08-19,24.6,78.3
2021-08-20,25.5,81.3
2021-08-21,23.8,93.4
2021-08-22,26.1,83.9
2021-08-23,24,93.4
2021-08-24,25.5,93.1
2021-08-25,24.3,97.8
2021-08-26,26.4,82.4
2021-08-27,26.2,82.9
2021-08-28,26.7,82.5
2021-08-29,26.6,86
2021-08-30,26.4,78.1
2021-08-31,26,84.5
2021-09-01,24.9,86.6
2021-09-02,21.6,87
2021-09-03,22.1,81
2021-09-04,23,73.5
2021-09-05,22.7,71.6
2021-09-06,23.1,79.4
2021-09-07,24.5,86
2021-09-08,24.4,76.9
2021-09-09,24.2,76.1
2021-09-10,22.8,77.8
2021-09-11,24.9,75.6
2021-09-12,24.9,72.6
2021-09-13,23.6,75.9
2021-09-14,21.5,93
2021-09-15,22.9,69.6
2021-09-16,22.7,76
2021-09-17,20.3,90.4
2021-09-18,22.5,71.8
2021-09-19,22.7,72.5
2021-09-20,23.1,79.4
2021-09-21,23,92.9
2021-09-22,23.1,80.9
2021-09-23,22.8,60.8
2021-09-24,22.1,70.5
2021-09-25,22.1,80.5
2021-09-26,21.7,70.6
2021-09-27,21.8,73.3
2021-09-28,22.4,77.3
2021-09-29,24.2,88.6
2021-09-30,22.1,86.1
2021-10-01,22.2,75.8
2021-10-02,23.3,76.4
2021-10-03,23.5,73.3
2021-10-04,24.5,80.4
2021-10-05,24.4,78.9
2021-10-06,23.4,79.3
2021-10-07,23.4,76.4
2021-10-08,23.3,77.9
2021-10-09,23.7,83.5
2021-10-10,24.9,82.1
2021-10-11,21.1,85.1
2021-10-12,18.6,80.6
2021-10-13,19.9,75
2021-10-14,21.4,73
2021-10-15,21.9,72.8
2021-10-16,14.7,71.6
2021-10-17,10.2,45.9
2021-10-18,13.6,50
2021-10-19,14.4,46.4
2021-10-20,13.7,61.4
2021-10-21,12.6,84.9
2021-10-22,13.2,61.4
2021-10-23,15.1,59.4
2021-10-24,15.8,59.5
2021-10-25,16.7,58.1
2021-10-26,15.9,45.6
2021-10-27,17.1,49
2021-10-28,16.9,48.4
2021-10-29,15.9,55.8
2021-10-30,16.6,59.1
2021-10-31,17,56.4
2021-11-01,17,51.8
2021-11-02,14.9,56.5
2021-11-03,15,59.9
2021-11-04,15.1,55.5
2021-11-05,16.5,53.8
2021-11-06,16.7,59.4
2021-11-07,18.2,64.1
2021-11-08,14.1,72.5
2021-11-09,10.1,57
2021-11-10,10.2,58
2021-11-11,10.3,57.4
2021-11-12,8.8,51.5
2021-11-13,10.1,59.9
2021-11-14,12.9,60.9
2021-11-15,13.3,53.6
2021-11-16,13.1,47.3
2021-11-17,12.5,40.9
2021-11-18,13.2,48
2021-11-19,14.5,52
2021-11-20,14.8,68.4
2021-11-21,15.2,74.1
2021-11-22,9.9,51.4
2021-11-23,6.2,50
2021-11-24,9.3,54.1
2021-11-25,11.7,51.9
2021-11-26,8.9,38.5
2021-11-27,8.4,44.8
2021-11-28,10.3,53.1
2021-11-29,11.6,51.5
2021-11-30,10.9,74.6
2021-12-01,3.9,40.6
2021-12-02,3.8,47.6
2021-12-03,7.4,52.6
2021-12-04,5.6,43.4
2021-12-05,8.3,57.9
2021-12-06,10.8,73
2021-12-07,11.4,61.8
2021-12-08,10.2,58.4
2021-12-09,11.9,63.3
2021-12-10,12.6,69.5
2021-12-11,11.8,57.3
2021-12-12,8.6,49.3
2021-12-13,2.3,27.9
2021-12-14,4.4,47.9
2021-12-15,9.4,66.1
2021-12-16,8.8,80.9
2021-12-17,2.7,42.6
2021-12-18,-1.4,34.5
2021-12-19,4,49.5
2021-12-20,7.9,57.5
2021-12-21,10.2,59.1
2021-12-22,9.4,44.4
2021-12-23,8.7,30.3
2021-12-24,7.7,47.1
2021-12-25,-1.6,33.5
2021-12-26,-5.2,30.8
2021-12-27,-1.8,40.9
2021-12-28,3.9,57.8
2021-12-29,6.2,51.5
2021-12-30,2.8,42.4
2021-12-31,-0.1,29.3
2021-01-01,0.8,58.9
2021-01-02,1.7,57.1
2021-01-03,0.9,40.9
2021-01-04,2.4,54.8
2021-01-05,2.8,56.1
2021-01-06,-0.8,45.3
2021-01-07,-5.2,39.4
2021-01-08,-6.6,42
2021-01-09,-4.5,45
2021-01-10,-2.1,57.4
2021-01-11,0.2,64.6
2021-01-12,1.2,59
2021-01-13,6.6,67.9
2021-01-14,7.7,65.1
2021-01-15,10.3,77.1
2021-01-16,5,45.1
2021-01-17,0,34.4
2021-01-18,2,60
2021-01-19,0.2,42.6
2021-01-20,3.9,63.1
2021-01-21,7.2,88.5
2021-01-22,9.2,100
2021-01-23,10.5,86.9
2021-01-24,9.7,64.9
2021-01-25,9.3,68.4
2021-01-26,6.4,97.4
2021-01-27,6.3,54.4
2021-01-28,3.8,53.8
2021-01-29,-1.4,36.3
2021-01-30,3.6,58.9
2021-01-31,7.6,74.8
2021-02-01,10.2,93.3
2021-02-02,2.1,36.1
2021-02-03,0.9,49.4
2021-02-04,5.1,54.3
2021-02-05,4.3,47.3
2021-02-06,8.2,74.1
2021-02-07,9.1,70.5
2021-02-08,3.6,26.3
2021-02-09,2.2,41.9
2021-02-10,4.9,59.9
2021-02-11,7.3,63.1
2021-02-12,9.2,75.4
2021-02-13,10.4,63.9
2021-02-14,10.3,97.4
2021-02-15,7,66.6
2021-02-16,2.1,48.5
2021-02-17,-2.4,40.6
2021-02-18,-1.6,48
2021-02-19,4.3,61.1
2021-02-20,11.9,78.8
2021-02-21,14,74.8
2021-02-22,14.5,72.6
2021-02-23,8.1,34.9
2021-02-24,6.7,49.1
2021-02-25,7.5,84
2021-02-26,9,74.3
2021-02-27,8.1,61
2021-02-28,9.2,74.1
2021-03-01,12,97.5
2021-03-02,6.2,78.1
2021-03-03,6,68.6
2021-03-04,7.7,86.4
2021-03-05,11.4,88.4
2021-03-06,8.7,75
2021-03-07,7,72
2021-03-08,8.3,75.9
2021-03-09,9.3,72.4
2021-03-10,10.3,58.5
2021-03-11,10.8,72.1
2021-03-12,9.5,97
2021-03-13,10.1,75.9
2021-03-14,10.4,83.5
2021-03-15,12.1,81.8
2021-03-16,14.4,83.4
2021-03-17,11.3,61
2021-03-18,11.9,72.1
2021-03-19,12.1,66.6
2021-03-20,9.8,97.9
2021-03-21,9.8,61.6
2021-03-22,8.5,40
2021-03-23,10.6,62.5
2021-03-24,12.2,66.4
2021-03-25,13.7,66.5
2021-03-26,13.9,70
2021-03-27,14.5,92.8
2021-03-28,15.1,78.6
2021-03-29,14,72.4
2021-03-30,13.3,52.1
2021-03-31,13.8,67.8
2021-04-01,14.8,51.9
2021-04-02,16.3,65.4
2021-04-03,16.2,94.9
2021-04-04,11.5,94.5
2021-04-05,11.5,55.4
2021-04-06,12,61.8
2021-04-07,15.2,54.3
2021-04-08,14.1,69.4
2021-04-09,12.3,70.9
2021-04-10,11.4,64.3
2021-04-11,14,62.8
2021-04-12,13.9,95.8
2021-04-13,15,70.6
2021-04-14,10.9,52.1
2021-04-15,11.4,60.8
2021-04-16,13.7,84.3
2021-04-17,14,60.3
2021-04-18,12.1,50.3
2021-04-19,14.1,54.6
2021-04-20,16.5,48.4
2021-04-21,17.9,53
2021-04-22,19.6,48.3
2021-04-23,18.3,43.6
2021-04-24,16.2,64.1
2021-04-25,15.4,67.3
2021-04-26,13.8,62.1
2021-04-27,14.6,82
2021-04-28,16.4,88.8
2021-04-29,16.9,73.6
2021-04-30,16.9,57.3
2021-05-01,12.2,76.5
2021-05-02,14.2,64.8
2021-05-03,15,75.6
2021-05-04,16.8,98.4
2021-05-05,18.2,56
2021-05-06,16.1,49
2021-05-07,17.5,69.9
2021-05-08,16.5,60.6
2021-05-09,17.4,59.4
2021-05-10,17.3,62.9
2021-05-11,17.3,59.3
2021-05-12,19.7,60.4
2021-05-13,20.5,76.1
2021-05-14,20.4,83.6
2021-05-15,18.8,99.8
2021-05-16,20.6,100
2021-05-17,16.8,100
2021-05-18,16.9,100
2021-05-19,18.7,94.3
2021-05-20,16.8,100
2021-05-21,18.7,74.9
2021-05-22,18.7,81.9
2021-05-23,20.4,83.8
2021-05-24,18.5,98.5
2021-05-25,19.5,60.3
2021-05-26,17.4,70.5
2021-05-27,16.9,99.1
2021-05-28,18.3,91.8
2021-05-29,19,74.4
2021-05-30,19.9,76.6
2021-05-31,20.4,76.8
2021-06-01,21,72.5
2021-06-02,20.8,83
2021-06-03,19.4,100
2021-06-04,20.5,81
2021-06-05,20.6,82.8
2021-06-06,20.8,94.1
2021-06-07,20.7,95
2021-06-08,21.8,
2021-06-09,23.6,61.3
2021-06-10,22.6,76.8
2021-06-11,21,98.5
2021-06-12,22.3,98.5
2021-06-13,22.2,94.5
2021-06-14,22,88
2021-06-15,21.1,93.9
2021-06-16,21.3,84.1
2021-06-17,20.9,82.9
2021-06-18,20.2,96.6
2021-06-19,22.3,83.8
2021-06-20,22.2,83.9
2021-06-21,22.7,78
2021-06-22,21.8,77.4
2021-06-23,21.2,82.3
2021-06-24,21.5,80.8
2021-06-25,21.9,81.9
2021-06-26,22.7,80
2021-06-27,23.9,78.5
2021-06-28,24,75.4
2021-06-29,23.8,76.1
2021-06-30,24,75.3
2021-07-01,25.7,71.3
2021-07-02,25,73
2021-07-03,23.6,91.5
2021-07-04,23.9,90.9
2021-07-05,22.4,97.8
2021-07-06,24.8,96
2021-07-07,24.6,97
2021-07-08,24.8,96.5
2021-07-09,25,93.1
2021-07-10,25.5,89.4
2021-07-11,25.7,93
2021-07-12,26.7,91.6
2021-07-13,26.9,91.9
2021-07-14,27.3,91.9
2021-07-15,27.2,90.6
2021-07-16,27.1,83.1
2021-07-17,26.1,83.3
2021-07-18,26.8,80.8
2021-07-19,26.8,86.1
2021-07-20,28.6,75.4
2021-07-21,28.2,74.5
2021-07-22,27.9,74.9
2021-07-23,28.1,74.4
2021-07-24,28.4,73.1
2021-07-25,28.2,71.8
2021-07-26,27.4,75.1
2021-07-27,28,77.8
2021-07-28,28.1,76.5
2021-07-29,27.7,80.1
2021-07-30,27.6,82.3
2021-07-31,27.5,93.6
2021-08-01,28.4,89
2021-08-02,28.1,88.8
2021-08-03,28.2,84.5
2021-08-04,29.2,81
2021-08-05,29.8,74.5
2021-08-06,30.2,76.3
2021-08-07,29.8,79.4
2021-08-08,25.9,89.4
2021-08-09,28.2,72.1
2021-08-10,27,82.1
2021-08-11,26,85.9
2021-08-12,26.9,79.1
2021-08-13,25.5,82.3
2021-08-14,23.7,87.3
2021-08-15,25.4,77.3
2021-08-16,25.7,70.8
2021-08-17,24.7,78.4
2021-08-18,24.5,78.5
2021-08-19,25.4,78.5
2021-08-20,25.7,86.8
2021-08-21,24.7,96.6
2021-08-22,26.4,88.4
2021-08-23,25.2,99.8
2021-08-24,26.5,91.6
2021-08-25,24.9,96.3
2021-08-26,26.7,85.5
2021-08-27,26.9,87.9
2021-08-28,27.4,83.9
2021-08-29,27,88
2021-08-30,27.3,86.9
2021-08-31,26.8,87.5
2021-09-01,25.7,89
2021-09-02,22.2,89.4
2021-09-03,22.5,85.8
2021-09-04,23.3,77.9
2021-09-05,22.7,77
2021-09-06,22.2,84.6
2021-09-07,24.2,87.5
2021-09-08,24.2,77.5
2021-09-09,24,83.1
2021-09-10,22.2,87.3
2021-09-11,24.1,82.8
2021-09-12,24.3,80.3
2021-09-13,24,74.8
2021-09-14,21.6,93.9
2021-09-15,23.6,65
2021-09-16,22.2,78
2021-09-17,21,90.3
2021-09-18,22.6,76.5
2021-09-19,22.6,75.9
2021-09-20,23.3,81.6
2021-09-21,23.7,89.5
2021-09-22,23.6,82.3
2021-09-23,22,73.1
2021-09-24,21.7,75.9
2021-09-25,22.4,76.5
2021-09-26,22.2,71.6
2021-09-27,22.2,71.6
2021-09-28,22.3,80.8
2021-09-29,24.2,89.9
2021-09-30,22,94.9
2021-10-01,21.7,85
2021-10-02,22.3,87.6
2021-10-03,22.4,87.6
2021-10-04,24.4,86.5
2021-10-05,24.2,84.9
2021-10-06,23.8,84.1
2021-10-07,23,87.1
2021-10-08,23.5,84.5
2021-10-09,23.8,83.9
2021-10-10,24.1,88.8
2021-10-11,20.7,95.4
2021-10-12,19.1,84.3
2021-10-13,20.3,78.5
2021-10-14,21.5,80
2021-10-15,21.3,77.1
2021-10-16,15.2,74.8
2021-10-17,9.9,44.8
2021-10-18,12.3,53.4
2021-10-19,14.3,54.1
2021-10-20,12.6,61.4
2021-10-21,13.4,80.4
2021-10-22,14.1,52.8
2021-10-23,14.4,62
2021-10-24,14.9,75.4
2021-10-25,15.5,71.6
2021-10-26,14.6,65.5
2021-10-27,15.8,66.9
2021-10-28,15.8,58.3
2021-10-29,16.2,58.4
2021-10-30,15.3,70.1
2021-10-31,15.8,74
2021-11-01,15.9,70.8
2021-11-02,13.6,67.4
2021-11-03,13.7,66.4
2021-11-04,14.8,67.5
2021-11-05,15.2,70.9
2021-11-06,17,61.3
2021-11-07,17.2,67
2021-11-08,13.7,77.4
2021-11-09,10.7,58.3
2021-11-10,10.6,64
2021-11-11,10.7,63.3
2021-11-12,8.8,61.9
2021-11-13,11.2,66.6
2021-11-14,12.6,72.9
2021-11-15,12.1,73.1
2021-11-16,11.9,68.6
2021-11-17,11.3,59.6
2021-11-18,12,64
2021-11-19,12.3,74
2021-11-20,13.4,77.8
2021-11-21,14,81.8
2021-11-22,9.8,54.8
2021-11-23,6.5,60.6
2021-11-24,10.5,54.8
2021-11-25,12.2,54
2021-11-26,9.1,44.9
2021-11-27,7.8,52.4
2021-11-28,9.4,68.3
2021-11-29,10,71.9
2021-11-30,10.8,79
2021-12-01,4.5,46.5
2021-12-02,4.7,52.3
2021-12-03,8.5,51.4
2021-12-04,6.1,55.4
2021-12-05,8.1,65
2021-12-06,10.6,80.8
2021-12-07,10.3,65.1
2021-12-08,9.3,65.5
2021-12-09,10.6,70.3
2021-12-10,10.7,83.1
2021-12-11,10.2,75.8
2021-12-12,8.5,54.4
2021-12-13,2.2,45.4
2021-12-14,4.1,55.8
2021-12-15,8.9,80.4
2021-12-16,8.2,96.1
2021-12-17,2.8,49.3
2021-12-18,-0.5,39.5
2021-12-19,4.5,54.9
2021-12-20,7.7,65.8
2021-12-21,9.9,69
2021-12-22,7.8,52.1
2021-12-23,6.9,52.3
2021-12-24,6.4,60.4
2021-12-25,-1.2,31.9
